信号日期,股票名称,股票数量,买入单价,买入总价,卖出单价,卖出总价,单次利润,单次利润率,当前资产,累计利润率
2017-07-07,sz159915,40700.0,1.75,71232.1225,1.716,69834.21588,-1397.9066199999943,-0.01962466610481801,71245.70658999997,0.5228371316441157
2017-07-10,sh510050,27100.0,2.575,69789.47825,2.655,71943.30495,2153.826700000005,0.0308617681921129,69847.79996999998,0.5536988998362287
2017-08-10,sz159915,43100.0,1.669,71941.09339000001,1.793,77270.57217,5329.47877999999,0.07408114790677899,72001.62666999998,0.6277800477430077
2017-09-12,sh510050,28100.0,2.746,77170.31626,2.722,76480.55118,-689.765080000012,-0.008938217613053124,77331.10544999997,0.6188418301299545
2017-09-14,sz159915,42800.0,1.787,76491.24835999998,1.746,74721.32712,-1769.9212399999815,-0.023138872458584907,76641.34036999996,0.5957029576713696
2017-09-26,sh511010,600.0,109.965,65985.5979,109.885,65924.4069,-61.19099999999162,-0.0009273387215908158,74871.41912999998,0.5947756189497788
2017-09-27,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74810.22812999999,0.5947756189497788
2017-10-09,sz159915,41500.0,1.8,74707.47,1.811,75148.98435,441.51434999999765,0.005909909009099059,74810.22812999999,0.6006855279588779
2017-10-12,sh510050,27100.0,2.773,75155.81483,2.771,75086.59058999999,-69.22424000001047,-0.000921076302034559,75251.74247999999,0.5997644516568433
2017-10-13,sz159915,40800.0,1.84,75079.5072,1.796,73269.47232,-1810.034879999992,-0.024108241349777963,75182.51823999998,0.5756562103070654
2017-10-16,sh510050,26300.0,2.781,73147.61403,2.838,74631.93606,1484.3220300000103,0.020292145542727423,73372.48335999998,0.5959483558497928
2017-12-01,sh511010,600.0,109.325,65601.5595,109.61,65759.4234,157.86389999999665,0.00240640468310813,74856.80539,0.5983547605329009
2017-12-05,sh510050,25700.0,2.908,74743.07355999999,2.871,73777.32153,-965.7520299999887,-0.012920956872675719,75014.66928999999,0.5854338036602252
2017-12-06,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74048.91726,0.5854338036602252
2017-12-08,sh511010,600.0,109.371,65629.16226,109.198,65512.24812,-116.91414000000077,-0.001781435812586293,74048.91726,0.583652367847639
2017-12-28,sh510050,25800.0,2.855,73666.3659,2.858,73729.02636,62.66045999999915,0.0008505979524639364,73932.00312000001,0.5845029658001029
2017-12-29,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73994.66358000001,0.5845029658001029
2018-01-02,sz159915,44400.0,1.665,73933.39259999999,1.693,75161.68308,1228.2904800000106,0.016613473787756506,73994.66358000001,0.6011164395878593
2018-01-04,sh510050,25700.0,2.919,75025.80183,2.939,75524.74677,498.9449400000012,0.006650311330634682,75222.95406000002,0.607766750918494
2018-02-08,sh511010,600.0,110.039,66030.00233999999,110.999,66592.74006,562.7377200000046,0.008522454945592308,75721.89900000002,0.6162892058640863
2018-03-06,sz159915,45000.0,1.693,76192.6185,1.622,72982.701,-3209.917499999996,-0.04212898261266603,76284.63672000002,0.5741602232514202
2018-03-23,sh511010,600.0,111.05,66636.663,111.497,66891.51018,254.84717999999702,0.0038244289033500527,73074.71922000003,0.5779846521547704
2018-03-26,sz159915,43800.0,1.673,73284.72774,1.737,76072.99194,2788.264200000005,0.03804700223342885,73329.56640000003,0.6160316543881992
2018-04-09,sh511010,600.0,111.492,66901.88952,112.086,67244.87484,342.98532000000705,0.00512669107645268,76117.83060000003,0.6211583454646519
2018-04-16,sz159915,44000.0,1.736,76391.6384,1.683,74044.5948,-2347.04359999999,-0.030723828538804974,76460.81592000004,0.5904345169258469
2018-04-17,sh511010,600.0,112.004,67209.12024,112.105,67256.2737,47.15346000000136,0.0007015931741349834,74113.77232000005,0.5911361100999819
2018-04-23,sz159915,44800.0,1.653,74061.80544,1.715,76824.3168,2762.511360000004,0.037300081244144245,74160.92578000005,0.6284361913441261
2018-04-25,sh511010,600.0,112.344,67413.14064,112.302,67374.46188,-38.678759999995236,-0.000573756980208766,76923.43714000005,0.6278624343639173
2018-05-07,sz159915,43900.0,1.749,76788.77811,1.728,75851.61408,-937.1640299999999,-0.012204439933365153,76884.75838000006,0.6156579944305521
2018-05-14,sh510050,27600.0,2.745,75769.5762,2.705,74650.5342,-1119.0420000000013,-0.014769014901788528,75947.59435000006,0.6008889795287636
2018-05-16,sz159915,42800.0,1.745,74693.4686,1.729,73993.79987999999,-699.6687200000015,-0.009367200815735065,74828.55235000006,0.5915217787130286
2018-05-17,sh510050,27500.0,2.689,73954.89474999999,2.736,75232.476,1277.581250000003,0.017275141210311883,74128.88363000005,0.6087969199233405
2018-05-21,sz159915,42900.0,1.757,75382.83752999999,1.698,72836.91558,-2545.921949999989,-0.033773230531243835,75406.46488000006,0.5750236893920967
2018-05-28,sh510050,27300.0,2.668,72843.68364,2.601,71000.19927,-1843.4843700000056,-0.025307401793553855,72860.54293000007,0.5497162875985429
2018-05-30,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71017.05856000006,0.5497162875985429
2018-05-31,sh510050,26700.0,2.651,70788.77816999999,2.643,70561.04319,-227.7349799999938,-0.003217105675324497,71017.05856000006,0.5464991819232183
2018-06-01,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70789.32358000007,0.5464991819232183
2018-06-04,sh511010,600.0,112.273,67370.53638,112.08,67241.2752,-129.26118000000133,-0.0019186603958577734,70789.32358000007,0.5445805215273606
2018-06-12,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70660.06240000007,0.5445805215273606
2018-06-13,sh511010,600.0,112.093,67262.52558,112.416,67442.85504,180.32945999999356,0.002680979615990113,70660.06240000007,0.5472615011433507
2018-06-22,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70840.39186000006,0.5472615011433507
2018-06-25,sh511010,600.0,112.562,67543.95371999999,113.097,67851.41417999999,307.46046000000206,0.004552005665445107,70840.39186000006,0.5518135068087958
2018-07-16,sz159915,46100.0,1.542,71093.30862,1.549,71401.75911,308.4504900000029,0.004338671191246675,71147.85232000006,0.5561521780000425
2018-07-24,sh510050,27300.0,2.61,71260.1253,2.457,67069.39239,-4190.732910000006,-0.05880894669153783,71456.30281000007,0.49734323130850466
2018-08-03,sh511010,500.0,113.893,56952.19465,114.035,57011.79825,59.60360000000219,0.0010465549285026928,67265.56990000006,0.49838978623700736
2018-08-07,sh510050,26600.0,2.53,67304.7298,2.494,66333.76596,-970.9638399999967,-0.01442638344861161,67325.17350000006,0.4839634027883957
2018-08-08,sh511010,500.0,113.92,56965.695999999996,113.777,56882.81115,-82.88484999999491,-0.0014549958276643354,66354.20966000007,0.4825084069607314
2018-08-09,sh510050,25900.0,2.551,66077.50709000001,2.454,63552.24414000001,-2525.262950000004,-0.03821668009600456,66271.32481000008,0.44429172686472684
2018-08-15,sh511010,500.0,113.421,56716.17105,112.513,56250.87435,-465.29669999999896,-0.008203951208021455,63746.061860000074,0.43608777565670537
2018-08-17,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63280.765160000075,0.43608777565670537
2018-08-28,sh510050,24700.0,2.56,63238.3232,2.512,62040.195360000005,-1198.1278399999937,-0.018946230376962206,63280.765160000075,0.4171415452797432
2018-09-03,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62082.63732000008,0.4171415452797432
2018-09-04,sh510050,24300.0,2.55,61971.19649999999,2.487,60428.05659000001,-1543.1399099999835,-0.024900921672538365,62082.63732000008,0.3922406236072048
2018-09-05,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60539.4974100001,0.3922406236072048
2018-09-13,sh510050,24500.0,2.466,60423.04170000001,2.452,60067.9926,-355.0491000000111,-0.005876054730293577,60539.4974100001,0.38636456887691123
2018-09-17,sh511010,500.0,113.083,56547.15415,113.05,56519.3475,-27.806649999998626,-0.0004917426954190695,60184.44831000009,0.38587282618149216
2018-09-18,sh510050,23900.0,2.513,60066.70606999999,2.545,60819.41745,752.7113800000079,0.012531257817314304,60156.64166000009,0.39840408399880645
2018-10-09,sh511010,500.0,113.995,57003.19975,113.546,56767.322700000004,-235.8770499999955,-0.004137961571183475,60909.3530400001,0.394266122427623
