信号日期,股票名称,股票数量,买入单价,买入总价,卖出单价,卖出总价,单次利润,单次利润率,当前资产,累计利润率
2015-01-05,sh510050,19000.0,2.622,49822.9818,2.519,47856.2139,-1966.767899999999,-0.039475114273469655,50000.0,-0.039475114273469655
2015-01-26,sz159915,28400.0,1.686,47887.18824,2.377,67500.04931999999,19612.861079999988,0.4095638478856738,48033.2321,0.3700887336122041
2015-04-08,sh510050,23300.0,2.898,67530.15234000002,2.877,67027.39658999999,-502.7557500000257,-0.007444907683145108,67646.09318,0.362643825929059
2015-04-09,sz159915,27200.0,2.466,67081.90752000001,2.44,66361.3632,-720.5443200000009,-0.010741261640259344,67143.33742999997,0.3519025642887997
2015-04-14,sh510050,22100.0,2.999,66284.52779000001,3.171,70072.09208999999,3787.5642999999836,0.05714100147170986,66422.79310999997,0.40904356576050954
2015-04-24,sz159915,26500.0,2.645,70099.50925,2.65,70217.9775,118.4682499999908,0.0016900011322117893,70210.35740999995,0.41073356689272134
2015-04-27,sh510050,21600.0,3.255,70315.0308,3.198,69069.89232,-1245.1384799999942,-0.017707998785374837,70328.82565999994,0.3930255681073465
2015-04-30,sz159915,25100.0,2.748,68981.69748,3.15,79057.0935,10075.39602,0.14605897488853734,69083.68717999995,0.5390845429958838
2015-06-19,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79159.08319999995,0.5390845429958838
2015-06-23,sz159915,24600.0,3.208,78924.69168,3.199,78687.53046,-237.16122000000905,-0.003004905245136449,79159.08319999995,0.5360796377507474
2015-06-24,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78921.92197999994,0.5360796377507474
2015-07-06,sh511010,700.0,106.59,74620.4613,107.042,74921.90706,301.44576000000234,0.0040397198670226175,78921.92197999994,0.5401193576177701
2015-07-10,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79223.36773999994,0.5401193576177701
2015-07-13,sh511010,700.0,107.184,75036.30288,108.689,76074.69176999999,1038.3888899999874,0.013838486840970908,79223.36773999994,0.553957844458741
2015-08-07,sz159915,32600.0,2.459,80171.41634000001,2.525,82306.7685,2135.352159999995,0.02663483143348936,80261.75662999993,0.5805926758922303
2015-08-14,sh511010,700.0,108.358,75858.18506,107.698,75381.06113999999,-477.12392000001273,-0.0062896827761253675,82397.10878999993,0.5743029931161049
2015-08-19,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81919.98486999991,0.5743029931161049
2015-08-27,sh511010,700.0,108.378,75872.18646000001,108.214,75742.22502,-129.96144000001368,-0.0017128996284894156,81919.98486999991,0.5725900934876155
2015-09-11,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81790.0234299999,0.5725900934876155
2015-09-21,sh511010,700.0,108.377,75871.48638999999,108.429,75892.70997000001,21.223580000019865,0.0002797306473070122,81790.0234299999,0.5728698241349225
2015-09-29,sh510050,38400.0,2.127,81684.96767999999,2.196,84317.96736000001,2632.9996800000226,0.032233589052942664,81811.24700999992,0.6051034131878652
2015-10-08,sz159915,40500.0,2.08,84248.424,2.454,99377.06130000002,15128.637300000017,0.17957175436302544,84444.24668999994,0.7846751675508906
2015-12-02,sh510050,40400.0,2.462,99474.74648,2.461,99414.45756,-60.28892000000633,-0.0006060726177585965,99572.88398999996,0.784069094933132
2015-12-03,sz159915,38800.0,2.561,99376.73668,2.526,97998.99912,-1377.7375600000087,-0.013863783477177555,99512.59506999995,0.7702053114559545
2015-12-10,sh511010,900.0,108.757,97891.08813,108.821,97929.10611,38.01797999998962,0.00038837018492941355,98134.85750999994,0.7705936816408839
2015-12-17,sz159915,36700.0,2.674,98145.61358,2.668,97905.80844000001,-239.80513999999675,-0.002443360749938436,98172.87548999993,0.7681503208909455
2015-12-18,sh511010,800.0,109.1,87288.728,109.521,87608.03832,319.31032000000414,0.0036580934023921637,97933.07034999994,0.7718084142933377
2015-12-21,sz159915,36800.0,2.663,98008.19983999999,2.6,95670.432,-2337.767839999986,-0.023852778071798388,98252.38066999994,0.7479556362215393
2015-12-23,sh511010,800.0,109.501,87609.56008,109.6,87671.232,61.67192000000796,0.0007039405282219511,95914.61282999995,0.7486595767497612
2015-12-25,sh510050,38600.0,2.486,95969.19596000001,2.412,93093.88968,-2875.306280000019,-0.02996072074208528,95976.28474999996,0.7186988560076759
2015-12-28,sh511010,800.0,110.065,88060.8052,109.845,87867.2124,-193.59279999999853,-0.0021983991579490863,93100.97846999994,0.7165004568497269
2015-12-31,sh510050,38400.0,2.416,92783.67744,2.278,87466.45247999999,-5317.224960000007,-0.057307762601223396,92907.38566999995,0.6591926942485035
2016-01-04,sh511010,700.0,109.505,76661.16535,109.804,76855.11372000001,193.9483700000128,0.002529942887178049,87590.16070999994,0.6617226371356815
2016-02-01,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87784.10907999995,0.6617226371356815
2016-02-04,sh511010,700.0,109.874,76919.49118,110.109,77068.59237,149.10119000000122,0.0019384058281286362,87784.10907999995,0.6636610429638101
2016-02-17,sz159915,41600.0,2.109,87743.17344,2.09,86935.3056,-807.8678399999917,-0.009207187389369077,87933.21026999995,0.654453855574441
2016-02-18,sh511010,700.0,110.042,77037.10294,110.139,77089.59027,52.48733000000357,0.0006813253354151063,87125.34242999996,0.6551351809098561
2016-02-19,sz159915,41300.0,2.106,86986.49777999999,1.896,78296.96952,-8689.528259999992,-0.099895138691259,87177.82975999996,0.5552400422185971
2016-02-25,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78488.30149999997,0.5552400422185971
2016-02-26,sh511010,700.0,110.362,77261.12534,110.435,77296.76955,35.644209999998566,0.0004613472796718983,78488.30149999997,0.5557013894982691
