信号日期,股票名称,股票数量,买入单价,买入总价,卖出单价,卖出总价,单次利润,单次利润率,当前资产,累计利润率
2015-01-05,sh510050,19000.0,2.622,49822.9818,2.344,44531.5464,-5291.435400000002,-0.10620471133664669,50000.0,-0.10620471133664669
2015-01-19,sh511010,400.0,105.543,42221.421720000006,105.548,42214.97808,-6.443640000004962,-0.00015261541979181276,44708.5646,-0.1063573267564385
2015-01-20,sz159915,26900.0,1.657,44577.75733,2.33,62670.7323,18092.974970000003,0.40587450005753806,44702.12095999999,0.29951717330109956
2015-04-15,sh510050,20800.0,3.011,62635.062880000005,3.22,66969.3024,4334.2395199999955,0.06919829438510808,62795.095929999996,0.36871546768620767
2015-04-29,sz159915,24600.0,2.723,66992.49858,2.67,65675.4318,-1317.0667799999937,-0.01965991428767507,67129.33544999998,0.3490555533985326
2015-05-05,sh510050,21200.0,3.096,65641.76352,3.083,65353.064040000005,-288.6994799999884,-0.0043981067009576345,65812.26866999999,0.344657446697575
2015-05-06,sz159915,23900.0,2.738,65444.743819999996,3.15,75277.4715,9832.727680000004,0.1502447271708184,65523.56919,0.4949021738683934
2015-06-19,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75356.29687,0.4949021738683934
2015-07-01,sh511010,700.0,106.07,74256.4249,105.823,74068.69239,-187.73251000000164,-0.0025281652093110886,75356.29687,0.4923740086590823
2015-07-02,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75168.56436,0.4923740086590823
2015-07-07,sh511010,700.0,107.299,75116.81093,108.182,75719.82726,603.0163299999986,0.008027714735679321,75168.56436,0.5004017233947616
2015-08-04,sz159915,31000.0,2.442,75709.5702,2.489,77151.2841,1441.7139000000025,0.01904269032556207,75771.58069,0.5194444137203237
2015-08-12,sh511010,700.0,108.522,75972.99654000001,108.408,75878.01144,-94.98510000000533,-0.0012502481714012084,77213.29459,0.5181941655489225
2015-08-13,sz159915,30100.0,2.558,77003.49957999999,2.505,75392.95995,-1610.5396299999848,-0.020915148516422597,77118.30949,0.4972790170324999
2015-08-17,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75507.76986000001,0.4972790170324999
2015-08-28,sh511010,600.0,108.532,65125.711919999994,108.667,65193.67998000001,67.96806000001379,0.0010436440231702238,75507.76986000001,0.4983226610556701
2015-09-09,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75575.73792000003,0.4983226610556701
2015-09-15,sh511010,600.0,108.428,65063.30568,108.315,64982.5011,-80.80457999999635,-0.0012419378197200193,75575.73792000003,0.49708072323595004
2015-09-24,sh510050,34500.0,2.187,75459.04515,2.174,74995.4997,-463.5454500000051,-0.006143007098467175,75494.93334000003,0.4909377161374829
2015-09-28,sz159915,37900.0,1.979,75011.60041,1.935,73329.16635,-1682.4340599999996,-0.022428984994375747,75031.38789000003,0.46850873114310715
2015-09-30,sh511010,600.0,108.691,65221.121459999995,108.579,65140.885259999995,-80.23619999999937,-0.001230218036793619,73348.95383000003,0.4672785131063135
2015-10-08,sz159915,35200.0,2.08,73223.3216,2.454,86372.16192,13148.840320000003,0.17957175436302528,73268.71763000003,0.6468502674693388
2015-12-02,sh510050,35000.0,2.462,86178.617,2.398,83921.607,-2257.0099999999948,-0.02618990741055864,86417.55795000003,0.6206603600587802
2015-12-04,sz159915,33200.0,2.53,84004.3996,2.531,84020.79708000002,16.397480000014184,0.00019519787151736496,84160.54795000004,0.6208555579302976
2015-12-08,sh511010,700.0,108.725,76115.11074999999,108.785,76141.88505,26.774300000004587,0.0003517606390660686,84176.94543000005,0.6212073185693636
2015-12-16,sz159915,32400.0,2.593,84021.60132,2.663,86272.57188,2250.9705600000016,0.02679037919578657,84203.71973000006,0.6479976977651501
2015-12-21,sh510050,34500.0,2.499,86224.12155,2.478,85482.4509,-741.67065,-0.00860166084231913,86454.69029000006,0.639396036922831
2015-12-24,sh511010,700.0,109.648,76761.27535999999,109.6,76712.328,-48.94735999999102,-0.0006376569405658587,85713.01964000006,0.6387583799822651
2015-12-25,sh510050,34400.0,2.486,85526.95184000001,2.424,83377.26143999999,-2149.6904000000213,-0.025134654676125554,85664.07228000007,0.6136237253061396
2015-12-30,sz159915,32000.0,2.605,83368.336,2.306,73784.6208,-9583.715199999991,-0.11495629707662622,83514.38188000004,0.4986674282295134
2016-01-04,sh511010,600.0,109.505,65709.57029999999,109.829,65890.81026,181.23996000000625,0.0027581973093500243,73930.66668000005,0.5014256255388634
2016-01-27,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74111.90664000006,0.5014256255388634
2016-02-02,sh511010,600.0,109.789,65879.98733999999,110.106,66056.99363999999,177.00629999999364,0.002686799241270068,74111.90664000006,0.5041124247801334
2016-02-16,sz159915,35300.0,2.099,74102.10947000001,2.097,74016.69759000001,-85.41187999999966,-0.0011526241373004148,74288.91294000005,0.502959800642833
2016-02-24,sh511010,600.0,110.366,66226.22196000001,110.57,66335.3658,109.14383999998972,0.0016480456950407278,74203.50106000005,0.5046078463378737
2016-03-02,sh510050,36200.0,2.049,74181.21738,2.121,76772.52198,2591.304600000003,0.03493208512238092,74312.64490000004,0.5395399314602546
2016-03-28,sz159915,37000.0,2.073,76708.6701,2.03,75102.489,-1606.1811000000016,-0.02093871654802684,76903.94950000005,0.5186012149122278
2016-04-20,sh511010,600.0,111.129,66684.06774000001,110.653,66385.16082,-298.90692000000854,-0.004482433812607853,75297.76840000004,0.51411878109962
2016-04-21,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74998.86148000004,0.51411878109962
2016-04-25,sh510050,34900.0,2.145,74867.98604999999,2.135,74504.04884999999,-363.9372000000003,-0.004861052356302836,74998.86148000004,0.5092577287433171
2016-04-29,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74634.92428000004,0.5092577287433171
2016-05-03,sh510050,34500.0,2.159,74492.94855,2.153,74271.07215,-221.87639999999374,-0.0029784886263572894,74634.92428000004,0.5062792401169598
2016-05-04,sz159915,35300.0,2.102,74208.02006,2.116,74687.33052,479.3104600000079,0.006459011567920384,74413.04788000004,0.5127382516848802
2016-05-05,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74892.35834000005,0.5127382516848802
2016-05-23,sh511010,600.0,110.886,66538.25316,110.891,66527.94654,-10.30661999998847,-0.0001548976642835039,74892.35834000005,0.5125833540205967
2016-05-31,sz159915,36100.0,2.069,74698.36909,2.067,74611.23813000001,-87.1309599999804,-0.0011664372470435206,74882.05172000006,0.5114169167735532
2016-06-01,sh511010,600.0,110.904,66549.05424,110.755,66446.3547,-102.69954000000143,-0.0015432156200091093,74794.92076000008,0.509873701153544
2016-06-03,sh510050,34600.0,2.154,74535.85283999999,2.141,74071.19214000001,-464.66069999997853,-0.006234056260111863,74692.22122000008,0.5036396448934322
2016-06-06,sz159915,35300.0,2.102,74208.02006,2.141,75569.74227,1361.7222100000072,0.018350067942777656,74227.5605200001,0.5219897128362098
2016-07-07,sh510050,34500.0,2.189,75528.05205,2.177,75098.98935,-429.06269999999495,-0.005680838951280684,75589.28273000011,0.5163088738849291
2016-07-08,sz159915,35000.0,2.145,75082.50749999999,2.125,74367.5625,-714.9449999999924,-0.009522124710605763,75160.22003000011,0.5067867491743233
2016-07-11,sh510050,34000.0,2.188,74399.4392,2.233,75914.4078,1514.9686000000074,0.02036263466889153,74445.27503000012,0.5271493838432149
2016-07-12,sz159915,35200.0,2.155,75863.5856,2.148,75602.03904,-261.5465600000025,-0.0034475902757752394,75960.24363000013,0.5237017935674396
2016-07-18,sh510050,33900.0,2.228,75536.75292000001,2.216,75114.88776000001,-421.8651600000012,-0.0055848993197628325,75698.69707000013,0.5181168942476768
2016-07-19,sz159915,34600.0,2.173,75193.31858,2.146,74244.17483999999,-949.1437400000141,-0.012622713798569708,75276.83191000012,0.5054941804491071
2016-07-25,sh510050,33700.0,2.201,74181.11736999999,2.19,73795.6197,-385.497669999997,-0.005196708861599035,74327.68817000011,0.500297471587508
2016-08-02,sh511010,600.0,112.616,67576.35696,112.79,67667.2326,90.87563999999838,0.0013447845383821114,73942.19050000011,0.5016422561258902
2016-08-08,sh510050,33500.0,2.204,73841.3834,2.216,74228.5764,387.1929999999993,0.005243577275666253,74033.06614000011,0.5068858334015565
2016-08-10,sh511010,600.0,113.127,67882.98762,113.036,67814.81784,-68.16977999999654,-0.0010042248049187516,74420.25914000011,0.5058816085966377
2016-08-12,sh510050,32700.0,2.272,74301.82943999999,2.265,74058.09345,-243.7359899999865,-0.0032803497819230347,74352.08936000011,0.5026012588147146
2016-08-29,sz159915,35200.0,2.101,73962.59552,2.099,73877.41152000001,-85.18399999999383,-0.0011517172890040004,74108.35337000013,0.5014495415257106
2016-08-31,sh510050,32400.0,2.284,74009.00016,2.286,74058.99336,49.99319999999716,0.0006755016267199517,74023.16937000013,0.5021250431524306
2016-09-06,sz159915,34800.0,2.128,74061.80544000001,2.114,73559.84328,-501.96216000001004,-0.006777611712513094,74073.16257000013,0.49534743143991744
2016-09-07,sh510050,32100.0,2.29,73516.3509,2.29,73501.6491,-14.701800000009825,-0.00019998000199993366,73571.20041000012,0.4951474514379175
2016-09-08,sz159915,34500.0,2.128,73423.3416,2.055,70890.41025,-2532.931349999999,-0.03449763106396126,73556.49861000011,0.46064982037395624
2016-09-13,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71023.56726000011,0.46064982037395624
2016-09-21,sh511010,600.0,112.854,67719.17124,112.85,67703.229,-15.942239999989397,-0.00023541693892693006,71023.56726000011,0.4604144034350293
2016-09-22,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71007.62502000012,0.4604144034350293
2016-09-26,sh511010,600.0,112.903,67748.57418,113.175,67898.2095,149.63532000000123,0.0022086858920814744,71007.62502000012,0.46262308932711077
2016-10-10,sz159915,33500.0,2.119,70993.59865,2.104,70476.9516,-516.6470499999996,-0.0072773751412022495,71157.26034000012,0.4553457141859085
2016-10-14,sh511010,600.0,113.317,67996.99902,113.607,68157.38358,160.38455999999132,0.002358700564900185,70640.61329000012,0.4577044147508087
2016-10-20,sz159915,33600.0,2.101,70600.65936,2.09,70216.9776,-383.68176000000676,-0.005434535080523457,70800.99785000012,0.45226987967028526
2016-10-21,sh510050,30600.0,2.295,70234.0227,2.371,72545.34474,2311.322039999999,0.03290886597614747,70417.31609000011,0.4851787456464327
2016-12-13,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72728.63813000011,0.4851787456464327
2017-01-12,sh511010,600.0,110.726,66442.24356,110.54,66317.3676,-124.87596000000485,-0.001879466335107075,72728.63813000011,0.48329927931132566
2017-01-18,sh510050,30900.0,2.344,72436.84296,2.393,73936.30563,1499.462670000008,0.020700276388743492,72603.7621700001,0.5039995557000692
2017-02-21,sz159915,40200.0,1.842,74055.80484000001,1.838,73880.21124,-175.59360000000743,-0.0023710983950465886,74103.22484000011,0.5016284573050226
2017-02-22,sh510050,30800.0,2.396,73804.17968,2.387,73512.24804,-291.93163999999524,-0.003955489259087382,73927.6312400001,0.4976729680459352
2017-02-23,sz159915,39800.0,1.848,73557.75504,1.845,73423.6569,-134.09814000000188,-0.0018230319825160595,73635.69960000011,0.49584993606341915
2017-03-29,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73501.6014600001,0.49584993606341915
2017-03-31,sh510050,31100.0,2.356,73278.92715999999,2.35,73077.6915,-201.23565999999119,-0.002746160018972516,73501.6014600001,0.4931037760444466
2017-04-14,sh511010,600.0,110.94,66570.65639999999,110.6,66353.364,-217.29239999999118,-0.00326408678764344,73300.36580000012,0.48983968925680316
2017-04-18,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73083.07340000012,0.48983968925680316
2017-05-15,sh510050,30700.0,2.374,72889.08818,2.558,78522.74694,5633.658759999991,0.0772908387341551,73083.07340000012,0.5671305279909582
2017-06-30,sz159915,45000.0,1.748,78667.866,1.761,79237.0755,569.2095000000118,0.007235603670754356,78716.73216000012,0.5743661316617126
2017-07-05,sh510050,30900.0,2.563,79204.61967000001,2.613,80733.62583,1529.00615999999,0.019304507317508462,79285.94166000013,0.593670638979221
2017-08-11,sh511010,700.0,109.865,76913.19055,109.914,76932.10602,18.91547000000719,0.0002459327179739157,80814.94782000012,0.5939165716971949
2017-08-14,sz159915,47400.0,1.702,80682.86748,1.787,84695.32962,4012.4621400000033,0.0497312783410261,80833.86329000012,0.643647850038221
